SessionID,Filename,Series,TargComp,Modifier,TrainOnset,Transcription,Comments,ShiftDir,PragCon,PercCon,For each file -
6,T_12_01.wav,12,car_family / car_sports,0,1729,the car, ,S->C,TRUE,FALSE,
6,T_13_01.wav,13,carrots / carrots_chopped,0,1349,carrots, ,S->C,FALSE,FALSE,
6,T_14_04.wav,14,gun_real / gun_toy,0,1283,the gun, ,S->C,FALSE,FALSE,
6,T_15_01.wav,15,saddle_horse / saddle_bike,0,1753,eh saddle, ,S->C,FALSE,FALSE,
6,T_16_01.wav,16,pad_unlocked / pad_locked,0,1480,the lock, ,S->C,FALSE,FALSE,
6,T_17_01.wav,17,headphones_large / headphones_small,0,1364,the headphones, ,S->C,FALSE,FALSE,
6,T_18_06.wav,18,battery_AA / battery_car,0,998,the battery , ,S->C,FALSE,FALSE,
6,T_19_01.wav,19,wine_glass / wine_red,1,1635,the empty glass, ,C->S,TRUE,TRUE,
6,T_20_01.wav,20,money_notes / money_coins,1,1725,the money notes, ,C->S,TRUE,TRUE,
6,T_21_01.wav,21,boot_foot / boot_car,1,1689,the boot that (benefit of doubt given), ,C->S,TRUE,TRUE,
6,T_22_01.wav,22,camera_corder / camera_cctv,1,1318,the handheld camera, ,C->S,TRUE,TRUE,
6,T_23_01.wav,23,guitar_acoustic / guitar_electric,1,1135,the acoustic guitar, ,C->S,TRUE,TRUE,
6,T_24_01.wav,24,glove_wooly / glove_boxing,1,1511,the glove with five fingers, ,C->S,TRUE,TRUE,
6,T_25_05.wav,25,teapot_white / teapot_cosy,1,1788,the teapot with no cover, ,C->S,FALSE,TRUE,
6,T_26_04.wav,26,plug / plug_bath,1,1205,the plug that goes in the wall, ,C->S,FALSE,TRUE,
6,T_27_06.wav,27,saw_hand / saw_electric,1,1120,the handheld saw, ,C->S,FALSE,TRUE,
6,T_28_04.wav,28,fan_hand / fan_electric,1,988,the handheld fan, ,C->S,FALSE,TRUE,
6,T_29_05.wav,29,orange_skin / orange_slice,1,1171,the whole orange, ,C->S,FALSE,TRUE,
6,T_30_06.wav,30,spade_garden / spade_beach,1,876,metal spade, ,C->S,FALSE,TRUE,
6,T_31_01.wav,31,key_gold / key_car,1,1104,the gold key, ,C->S,TRUE,FALSE,
6,T_32_01.wav,32,helmet / helmet_crash,0,1295,the bicycle helmet, ,C->S,TRUE,FALSE,
6,T_33_05.wav,33,bell_hand / bell_bike,1,1020,the handheld bell, ,C->S,TRUE,FALSE,
6,T_34_01.wav,34,cheese_block / cheese_blue,1,1940,the cheese with holes in it, ,C->S,TRUE,FALSE,
6,T_35_06.wav,35,nail / nail_finger,1,1184,the metal nail, ,C->S,TRUE,FALSE,
6,T_36_01.wav,36,vase / vase_flowers,0,1560,the vase, ,C->S,TRUE,FALSE,
6,T_37_01.wav,37,clock_wall / clock_digital,1,1241,the circular clock, ,C->S,FALSE,FALSE,
6,T_38_01.wav,38,hat_sun / hat_cowboy,1,1242,the female hat, ,C->S,FALSE,FALSE,
6,T_39_01.wav,39,pen_ballpoint / pen_nolid,1,1234,pen with the lid on, ,C->S,FALSE,FALSE,
6,T_40_06.wav,40,apple_red / apple_green,1,808,red apple, ,C->S,FALSE,FALSE,
6,T_41_01.wav,41,pipe_smoke / pipe_kitchen,1,1771,"the same pipe (WO?) one an old man would smoke, top right - same counts as 1", ,C->S,FALSE,FALSE,
6,T_42_04.wav,42,bat_animal / bat_baseball,1,1113,the animal bat, ,C->S,FALSE,FALSE,
6,T_43_01.wav,43,horse_animal / horse_rocking,0,1153,the horse, ,S->C,TRUE,TRUE,
6,T_44_01.wav,44,tshirt_round / tshirt_vneck,0,904,tshirt, ,S->C,TRUE,TRUE,
6,T_45_01.wav,45,pizza / pizza_slice,0,1572,the pizza, ,S->C,TRUE,TRUE,
6,T_46_01.wav,46,eye_pupil / I_letter,0,1114,the eye, ,S->C,TRUE,TRUE,
6,T_47_01.wav,47,potatoes_skin / potatoes_peeled,0,1088,potatoes, ,S->C,TRUE,TRUE,
6,T_48_01.wav,48,compmouse / compmouse_wireless,0,1266,the mouse, ,S->C,TRUE,TRUE,
7,T_01_06.wav,1,bow / Bow_Arrow,1,2227,eh the blue ribbon, ,S->C,TRUE,FALSE,
7,T_02_05.wav,2,bin_lid / bin_pedal,0,1294,the bin, ,S->C,TRUE,FALSE,
7,T_03_01.wav,3,croc / croc_lilo,0,1130,crocodile, ,S->C,TRUE,FALSE,
7,T_04_04.wav,4,coffee_cup / coffee_saucer,0,1228,tea eh coffee cup, ,S->C,TRUE,FALSE,
7,T_05_01.wav,5,mirror_wall / mirror_hand,0,1045,mirror again, ,S->C,TRUE,FALSE,
7,T_06_04.wav,6,chair_wooden / chair_baby,0,1334,a chair, ,S->C,TRUE,FALSE,
7,T_07_05.wav,7,lighter_flame / lighter_noflame,0,1049,a lighter, ,S->C,FALSE,FALSE,
7,T_08_01.wav,8,egg_shell / egg_yolk,0,1637,an egg, ,S->C,FALSE,FALSE,
7,T_09_06.wav,9,umbrella_open / umbrella_closed,0,1192,the red umbrella, ,S->C,FALSE,FALSE,
7,T_10_04.wav,10,candle_unused / candle_melted,0,1449,the candle, ,S->C,FALSE,FALSE,
7,T_11_06.wav,11,knife_kitchen / knife_swiss,0,1627,eh knife, ,S->C,FALSE,FALSE,
7,T_12_01.wav,12,car_family / car_sports,0,1839,silver car, ,S->C,FALSE,FALSE,
7,T_13_01.wav,13,carrots / carrots_chopped,0,1084,carrots..the whole carrots, ,C->S,TRUE,TRUE,
7,T_14_01.wav,14,gun_real / gun_toy,1,1979,eh real gun, ,C->S,TRUE,TRUE,
7,T_15_01.wav,15,saddle_horse / saddle_bike,1,1225,eh a horse saddle, ,C->S,TRUE,TRUE,
7,T_16_05.wav,16,pad_unlocked / pad_locked,1,1551,eh open padlock, ,C->S,TRUE,TRUE,
7,T_17_04.wav,17,headphones_large / headphones_small,1,2123,eh headphones we're wearing, ,C->S,TRUE,TRUE,
7,T_18_01.wav,18,battery_AA / battery_car,1,1504,the the battery the plus and minus sign, ,C->S,TRUE,TRUE,
7,T_19_04.wav,19,wine_glass / wine_red,1,1153,empty wine glass, ,C->S,FALSE,TRUE,
7,T_20_01.wav,20,money_notes / money_coins,1,1924,eh notes..bank notes, ,C->S,FALSE,TRUE,
7,T_21_06.wav,21,boot_foot / boot_car,1,1141,a shoe, ,C->S,FALSE,TRUE,
7,T_22_01.wav,22,camera_corder / camera_cctv,1,1839,eh film camera, ,C->S,FALSE,TRUE,
7,T_23_04.wav,23,guitar_acoustic / guitar_electric,1,1342,acoustic guitar, ,C->S,FALSE,TRUE,
7,T_24_06.wav,24,glove_wooly / glove_boxing,1,1246,eh winter glove, ,C->S,FALSE,TRUE,
7,T_25_05.wav,25,teapot_white / teapot_cosy,1,2474,eh the white teapot, ,C->S,TRUE,FALSE,
7,T_26_06.wav,26,plug / plug_bath,1,2443,the eh plug that goes into the wall, ,C->S,TRUE,FALSE,
7,T_27_04.wav,27,saw_hand / saw_electric,1,1126,manual saw, ,C->S,TRUE,FALSE,
7,T_28_01.wav,28,fan_hand / fan_electric,1,1496,eh handheld fan, ,C->S,TRUE,FALSE,
7,T_29_06.wav,29,orange_skin / orange_slice,1,1221,a whole orange, ,C->S,TRUE,FALSE,
7,T_30_01.wav,30,spade_garden / spade_beach,1,1702,eh the metal spade, ,C->S,TRUE,FALSE,
7,T_31_05.wav,31,key_gold / key_car,1,1271,the gold key, ,C->S,FALSE,FALSE,
7,T_32_01.wav,32,helmet / helmet_crash,1,2021,em helmet with the holes, ,C->S,FALSE,FALSE,
7,T_33_04.wav,33,bell_hand / bell_bike,1,2232,eh bell that you'd ring with your hand, ,C->S,FALSE,FALSE,
7,T_34_01.wav,34,cheese_block / cheese_blue,1,1236,yellow cheese, ,C->S,FALSE,FALSE,
7,T_35_04.wav,35,nail / nail_finger,1,1374,a nail you'd use with a hammer, ,C->S,FALSE,FALSE,
7,T_36_05.wav,36,vase / vase_flowers,1,2129,eh the empty vase, ,C->S,FALSE,FALSE,
7,T_37_06.wav,37,clock_wall / clock_digital,0,831,clock, ,S->C,TRUE,TRUE,
7,T_38_01.wav,38,hat_sun / hat_cowboy,0,2482,eh the hat, ,S->C,TRUE,TRUE,
7,T_39_04.wav,39,pen_ballpoint / pen_nolid,0,1432,pen, ,S->C,TRUE,TRUE,
7,T_40_01.wav,40,apple_red / apple_green,0,1251,an apple, ,S->C,TRUE,TRUE,
7,T_41_01.wav,41,pipe_smoke / pipe_kitchen,0,1661,eh a pipe, ,S->C,TRUE,TRUE,
7,T_42_01.wav,42,bat_animal / bat_baseball,0,1955,eh the bat, ,S->C,TRUE,TRUE,
7,T_43_05.wav,43,horse_animal / horse_rocking,0,1193,eh horse, ,S->C,FALSE,TRUE,
7,T_44_04.wav,44,tshirt_round / tshirt_vneck,0,988,yellow tshirt, ,S->C,FALSE,TRUE,
7,T_45_06.wav,45,pizza / pizza_slice,0,960,pizza, ,S->C,FALSE,TRUE,
7,T_46_01.wav,46,eye_pupil / I_letter,0,1467,an eye, ,S->C,FALSE,TRUE,
7,T_47_05.wav,47,potatoes_skin / potatoes_peeled,0,1246,potatoes, ,S->C,FALSE,TRUE,
7,T_48_01.wav,48,compmouse / compmouse_wireless,0,1168,mouse, ,S->C,FALSE,TRUE,
8,T_01_01.wav,1,bow / Bow_Arrow,1,1282,the blue bow, ,C->S,FALSE,FALSE,
8,T_02_01.wav,2,bin_lid / bin_pedal,0,,blu..eh big bin sorry,makes mistake so onset not necessary - 0 as blue is not a mod,C->S,FALSE,FALSE,
8,T_03_01.wav,3,croc / croc_lilo,1,1746,ahhm animal aligator , ,C->S,FALSE,FALSE,
8,T_04_01.wav,4,coffee_cup / coffee_saucer,1,1287,coffee without a saucer, ,C->S,FALSE,FALSE,
8,T_05_01.wav,5,mirror_wall / mirror_hand,1,1243,the ornate mirror, ,C->S,FALSE,FALSE,
8,T_06_01.wav,6,chair_wooden / chair_baby,1,1043,wooden chair, ,C->S,FALSE,FALSE,
8,T_07_04.wav,7,lighter_flame / lighter_noflame,0,1498,eh lighter, ,S->C,TRUE,TRUE,
8,T_08_06.wav,8,egg_shell / egg_yolk,0,933,the egg, ,S->C,TRUE,TRUE,
8,T_09_05.wav,9,umbrella_open / umbrella_closed,0,1029,umbrella, ,S->C,TRUE,TRUE,
8,T_10_01.wav,10,candle_unused / candle_melted,0,1085,candle, ,S->C,TRUE,TRUE,
8,T_11_05.wav,11,knife_kitchen / knife_swiss,0,1234,knife, ,S->C,TRUE,TRUE,
8,T_12_01.wav,12,car_family / car_sports,0,936,car, ,S->C,TRUE,TRUE,
8,T_13_04.wav,13,carrots / carrots_chopped,0,1758,carrots, ,S->C,FALSE,TRUE,
8,T_14_01.wav,14,gun_real / gun_toy,0,902,gun, ,S->C,FALSE,TRUE,
8,T_15_01.wav,15,saddle_horse / saddle_bike,0,1128,saddle, ,S->C,FALSE,TRUE,
8,T_16_06.wav,16,pad_unlocked / pad_locked,0,1008,padlock, ,S->C,FALSE,TRUE,
8,T_17_01.wav,17,headphones_large / headphones_small,0,959,headphones, ,S->C,FALSE,TRUE,
8,T_18_01.wav,18,battery_AA / battery_car,0,1033,battery, ,S->C,FALSE,TRUE,
8,T_19_01.wav,19,wine_glass / wine_red,0,1116,glass, ,S->C,TRUE,FALSE,
8,T_20_06.wav,20,money_notes / money_coins,0,1055,cash, ,S->C,TRUE,FALSE,
8,T_21_01.wav,21,boot_foot / boot_car,0,920,boot, ,S->C,TRUE,FALSE,
8,T_22_01.wav,22,camera_corder / camera_cctv,1,1066,video camera, ,S->C,TRUE,FALSE,
8,T_23_05.wav,23,guitar_acoustic / guitar_electric,0,901,guitar, ,S->C,TRUE,FALSE,
8,T_24_01.wav,24,glove_wooly / glove_boxing,0,909,glove, ,S->C,TRUE,FALSE,
8,T_25_01.wav,25,teapot_white / teapot_cosy,0,1100,teapot, ,S->C,FALSE,FALSE,
8,T_26_01.wav,26,plug / plug_bath,0,1226,plug, ,S->C,FALSE,FALSE,
8,T_27_01.wav,27,saw_hand / saw_electric,0,933,saw, ,S->C,FALSE,FALSE,
8,T_28_01.wav,28,fan_hand / fan_electric,0,1337,the fan, ,S->C,FALSE,FALSE,
8,T_29_01.wav,29,orange_skin / orange_slice,0,1051,orange, ,S->C,FALSE,FALSE,
8,T_30_01.wav,30,spade_garden / spade_beach,0,944,spade, ,S->C,FALSE,FALSE,
8,T_31_06.wav,31,key_gold / key_car,1,1538,thee key that isnt the car key, ,C->S,TRUE,TRUE,
8,T_32_04.wav,32,helmet / helmet_crash,1,1049,streamline helmet, ,C->S,TRUE,TRUE,
8,T_33_01.wav,33,bell_hand / bell_bike,1,1068,handbell, ,C->S,TRUE,TRUE,
8,T_34_06.wav,34,cheese_block / cheese_blue,1,1087,holey cheese, ,C->S,TRUE,TRUE,
8,T_35_01.wav,35,nail / nail_finger,1,1532,DIY nail, ,C->S,TRUE,TRUE,
8,T_36_04.wav,36,vase / vase_flowers,1,1063,empty vase, ,C->S,TRUE,TRUE,
8,T_37_04.wav,37,clock_wall / clock_digital,1,1140,anologue clock, ,C->S,FALSE,TRUE,
8,T_38_01.wav,38,hat_sun / hat_cowboy,1,1061,ladies hat, ,C->S,FALSE,TRUE,
8,T_39_01.wav,39,pen_ballpoint / pen_nolid,1,941,pen with a lid on, ,C->S,FALSE,TRUE,
8,T_40_01.wav,40,apple_red / apple_green,1,939,red apple, ,C->S,FALSE,TRUE,
8,T_41_01.wav,41,pipe_smoke / pipe_kitchen,1,1112,wooden pipe, ,C->S,FALSE,TRUE,
8,T_42_04.wav,42,bat_animal / bat_baseball,1,1156,animal bat, ,C->S,FALSE,TRUE,
8,T_43_01.wav,43,horse_animal / horse_rocking,1,1075,animal horse, ,C->S,TRUE,FALSE,
8,T_44_06.wav,44,tshirt_round / tshirt_vneck,1,892,mens tshirt, ,C->S,TRUE,FALSE,
8,T_45_04.wav,45,pizza / pizza_slice,1,1116,the whole pizza, ,C->S,TRUE,FALSE,
8,T_46_01.wav,46,eye_pupil / I_letter,1,878,eyeball, ,C->S,TRUE,FALSE,
8,T_47_01.wav,47,potatoes_skin / potatoes_peeled,1,897,unpeeled potatoes, ,C->S,TRUE,FALSE,
8,T_48_01.wav,48,compmouse / compmouse_wireless,1,1147,mouse you have to plug in, ,C->S,TRUE,FALSE,
9,T_01_05.wav,1,bow / Bow_Arrow,1,1895,the decoration for a parcel, ,C->S,FALSE,FALSE,
9,T_02_05.wav,2,bin_lid / bin_pedal,1,1159,the square bin, ,C->S,FALSE,FALSE,
9,T_03_01.wav,3,croc / croc_lilo,1,1838,the um real aligator, ,C->S,FALSE,FALSE,
9,T_04_01.wav,4,coffee_cup / coffee_saucer,1,2120,the coffee without the saucer, ,C->S,FALSE,FALSE,
9,T_05_01.wav,5,mirror_wall / mirror_hand,1,1202,the ornate mirror, ,C->S,FALSE,FALSE,
9,T_06_01.wav,6,chair_wooden / chair_baby,1,981,the wooden chair, ,C->S,FALSE,FALSE,
9,T_07_01.wav,7,lighter_flame / lighter_noflame,0,1226,the lighter, ,S->C,TRUE,TRUE,
9,T_08_05.wav,8,egg_shell / egg_yolk,0,1247,the egg, ,S->C,TRUE,TRUE,
9,T_09_01.wav,9,umbrella_open / umbrella_closed,0,1203,the umbrella, ,S->C,TRUE,TRUE,
9,T_10_04.wav,10,candle_unused / candle_melted,0,2351,the em candle, ,S->C,TRUE,TRUE,
9,T_11_05.wav,11,knife_kitchen / knife_swiss,0,1702,the knife, ,S->C,TRUE,TRUE,
9,T_12_06.wav,12,car_family / car_sports,0,2017,the car, ,S->C,TRUE,TRUE,
9,T_13_04.wav,13,carrots / carrots_chopped,0,1267,the carrots, ,S->C,FALSE,TRUE,
9,T_14_01.wav,14,gun_real / gun_toy,0,1548,the gun, ,S->C,FALSE,TRUE,
9,T_15_01.wav,15,saddle_horse / saddle_bike,0,1254,the saddle, ,S->C,FALSE,TRUE,
9,T_16_05.wav,16,pad_unlocked / pad_locked,0,1874,the padlock, ,S->C,FALSE,TRUE,
9,T_17_01.wav,17,headphones_large / headphones_small,0,1378,the headphones, ,S->C,FALSE,TRUE,
9,T_18_01.wav,18,battery_AA / battery_car,0,1200,the battery , ,S->C,FALSE,TRUE,
9,T_19_04.wav,19,wine_glass / wine_red,0,1496,wine glass, ,S->C,TRUE,FALSE,
9,T_20_01.wav,20,money_notes / money_coins,0,1019,the money, ,S->C,TRUE,FALSE,
9,T_21_01.wav,21,boot_foot / boot_car,1,1158,the black boots, ,S->C,TRUE,FALSE,
9,T_22_05.wav,22,camera_corder / camera_cctv,0,1755,the camera, ,S->C,TRUE,FALSE,
9,T_23_04.wav,23,guitar_acoustic / guitar_electric,0,1161,the guitar, ,S->C,TRUE,FALSE,
9,T_24_05.wav,24,glove_wooly / glove_boxing,0,2245,the glove, ,S->C,TRUE,FALSE,
9,T_25_04.wav,25,teapot_white / teapot_cosy,0,1052,the teapot, ,S->C,FALSE,FALSE,
9,T_26_01.wav,26,plug / plug_bath,0,1885,the plug , ,S->C,FALSE,FALSE,
9,T_27_01.wav,27,saw_hand / saw_electric,0,1072,the saw, ,S->C,FALSE,FALSE,
9,T_28_06.wav,28,fan_hand / fan_electric,0,1124,the fan, ,S->C,FALSE,FALSE,
9,T_29_01.wav,29,orange_skin / orange_slice,0,1138,the orange, ,S->C,FALSE,FALSE,
9,T_30_01.wav,30,spade_garden / spade_beach,0,1125,the shovel, ,S->C,FALSE,FALSE,
9,T_31_05.wav,31,key_gold / key_car,1,1149,the metal key, ,C->S,TRUE,TRUE,
9,T_32_04.wav,32,helmet / helmet_crash,1,1907,the helmet with the gaps in it, ,C->S,TRUE,TRUE,
9,T_33_01.wav,33,bell_hand / bell_bike,1,1433,the handheld bell, ,C->S,TRUE,TRUE,
9,T_34_06.wav,34,cheese_block / cheese_blue,1,1211,the non mouldy cheese, ,C->S,TRUE,TRUE,
9,T_35_01.wav,35,nail / nail_finger,1,1061,the metal nail, ,C->S,TRUE,TRUE,
9,T_36_04.wav,36,vase / vase_flowers,1,1639,the vase without flowers, ,C->S,TRUE,TRUE,
9,T_37_01.wav,37,clock_wall / clock_digital,1,1253,the round clock, ,C->S,FALSE,TRUE,
9,T_38_06.wav,38,hat_sun / hat_cowboy,1,1484,the hat with the black on it, ,C->S,FALSE,TRUE,
9,T_39_01.wav,39,pen_ballpoint / pen_nolid,1,1385,the pen with the lid on, ,C->S,FALSE,TRUE,
9,T_40_01.wav,40,apple_red / apple_green,1,1237,the red apple, ,C->S,FALSE,TRUE,
9,T_41_01.wav,41,pipe_smoke / pipe_kitchen,1,1365,the pipe with the brown, ,C->S,FALSE,TRUE,
9,T_42_06.wav,42,bat_animal / bat_baseball,1,1593,the animal the bat, ,C->S,FALSE,TRUE,
9,T_43_06.wav,43,horse_animal / horse_rocking,1,1425,the real horse, ,C->S,TRUE,FALSE,
9,T_44_01.wav,44,tshirt_round / tshirt_vneck,0,1133,the orange tshirt, ,C->S,TRUE,FALSE,
9,T_45_04.wav,45,pizza / pizza_slice,1,1788,the whole pizza, ,C->S,TRUE,FALSE,
9,T_46_06.wav,46,eye_pupil / I_letter,1,1002,"The part of the face the eye, again",**,C->S,TRUE,FALSE,
9,T_47_01.wav,47,potatoes_skin / potatoes_peeled,1,1050,the unpeeled potatoes, ,C->S,TRUE,FALSE,
9,T_48_04.wav,48,compmouse / compmouse_wireless,1,1282,the mouse with the cable, ,C->S,TRUE,FALSE,
10,T_01_01.wav,1,bow / Bow_Arrow,1,1361,a blue ribbon, ,C->S,FALSE,TRUE,
10,T_02_01.wav,2,bin_lid / bin_pedal,1,1400,a plastic bin, ,C->S,FALSE,TRUE,
10,T_03_01.wav,3,croc / croc_lilo,1,1159,a real crocodile, ,C->S,FALSE,TRUE,
10,T_04_01.wav,4,coffee_cup / coffee_saucer,1,1616,a cup of coffee without a saucer, ,C->S,FALSE,TRUE,
10,T_05_01.wav,5,mirror_wall / mirror_hand,1,1164,a wall mirror, ,C->S,FALSE,TRUE,
10,T_06_01.wav,6,chair_wooden / chair_baby,1,1208,a wooden chair, ,C->S,FALSE,TRUE,
10,T_07_01.wav,7,lighter_flame / lighter_noflame,1,1096,lit lighter, ,C->S,TRUE,FALSE,
10,T_08_01.wav,8,egg_shell / egg_yolk,1,968,a full egg, ,C->S,TRUE,FALSE,
10,T_09_01.wav,9,umbrella_open / umbrella_closed,1,1675,an open umbrella, ,C->S,TRUE,FALSE,
10,T_10_05.wav,10,candle_unused / candle_melted,1,1779,a candle with a wick on it, ,C->S,TRUE,FALSE,
10,T_11_04.wav,11,knife_kitchen / knife_swiss,1,1194,kitchen knife, ,C->S,TRUE,FALSE,
10,T_12_01.wav,12,car_family / car_sports,1,1465,a small car, ,C->S,TRUE,FALSE,
10,T_13_04.wav,13,carrots / carrots_chopped,1,1369,unchopped carrots, ,C->S,FALSE,FALSE,
10,T_14_01.wav,14,gun_real / gun_toy,1,2173,a real gun, ,C->S,FALSE,FALSE,
10,T_15_06.wav,15,saddle_horse / saddle_bike,1,1555,a non bicycle saddle, ,C->S,FALSE,FALSE,
10,T_16_01.wav,16,pad_unlocked / pad_locked,1,1605,an unlocked padlock, ,C->S,FALSE,FALSE,
10,T_17_01.wav,17,headphones_large / headphones_small,1,1214,some on ear headphones, ,C->S,FALSE,FALSE,
10,T_18_01.wav,18,battery_AA / battery_car,1,1363,a AA battery, ,C->S,FALSE,FALSE,
10,T_19_01.wav,19,wine_glass / wine_red,0,1307,a wine glass, ,S->C,TRUE,TRUE,
10,T_20_01.wav,20,money_notes / money_coins,0,1260,some cash, ,S->C,TRUE,TRUE,
10,T_21_01.wav,21,boot_foot / boot_car,0,1082,a boot, ,S->C,TRUE,TRUE,
10,T_22_06.wav,22,camera_corder / camera_cctv,1,1358,a film camera, ,S->C,TRUE,TRUE,
10,T_23_05.wav,23,guitar_acoustic / guitar_electric,0,1686,guitar, ,S->C,TRUE,TRUE,
10,T_24_01.wav,24,glove_wooly / glove_boxing,0,1397,the red glove, ,S->C,TRUE,TRUE,
10,T_25_01.wav,25,teapot_white / teapot_cosy,0,1748,uh teapot, ,S->C,FALSE,TRUE,
10,T_26_01.wav,26,plug / plug_bath,0,1467,a plug, ,S->C,FALSE,TRUE,
10,T_27_01.wav,27,saw_hand / saw_electric,0,2219,saw, ,S->C,FALSE,TRUE,
10,T_28_01.wav,28,fan_hand / fan_electric,0,2132,uh a fan, ,S->C,FALSE,TRUE,
10,T_29_01.wav,29,orange_skin / orange_slice,0,1328,tangerine, ,S->C,FALSE,TRUE,
10,T_30_01.wav,30,spade_garden / spade_beach,0,1333,spade, ,S->C,FALSE,TRUE,
10,T_31_06.wav,31,key_gold / key_car,0,1415,a key, ,S->C,TRUE,FALSE,
10,T_32_01.wav,32,helmet / helmet_crash,0,1491,a bicycle helmet, ,S->C,TRUE,FALSE,
10,T_33_04.wav,33,bell_hand / bell_bike,0,1141,bell, ,S->C,TRUE,FALSE,
10,T_34_01.wav,34,cheese_block / cheese_blue,0,2277,a block of cheese, ,S->C,TRUE,FALSE,
10,T_35_01.wav,35,nail / nail_finger,0,2031,a nail, ,S->C,TRUE,FALSE,
10,T_36_01.wav,36,vase / vase_flowers,0,1131,a vase, ,S->C,TRUE,FALSE,
10,T_37_04.wav,37,clock_wall / clock_digital,0,1533,clock, ,S->C,FALSE,FALSE,
10,T_38_01.wav,38,hat_sun / hat_cowboy,0,1522,a hat, ,S->C,FALSE,FALSE,
10,T_39_01.wav,39,pen_ballpoint / pen_nolid,0,1570,a pen, ,S->C,FALSE,FALSE,
10,T_40_01.wav,40,apple_red / apple_green,1,1251,a red apple, ,S->C,FALSE,FALSE,
10,T_41_01.wav,41,pipe_smoke / pipe_kitchen,0,1608,a pipe, ,S->C,FALSE,FALSE,
10,T_42_04.wav,42,bat_animal / bat_baseball,0,1360,a bat, ,S->C,FALSE,FALSE,
10,T_43_06.wav,43,horse_animal / horse_rocking,1,1339,a real horse, ,C->S,TRUE,TRUE,
10,T_44_01.wav,44,tshirt_round / tshirt_vneck,1,1417,an unfitted yellow tshirt, ,C->S,TRUE,TRUE,
10,T_45_01.wav,45,pizza / pizza_slice,1,1260,a full pizza, ,C->S,TRUE,TRUE,
10,T_46_01.wav,46,eye_pupil / I_letter,1,1260,a human eye, ,C->S,TRUE,TRUE,
10,T_47_04.wav,47,potatoes_skin / potatoes_peeled,1,1488,unpeeled potatoes, ,C->S,TRUE,TRUE,
10,T_48_01.wav,48,compmouse / compmouse_wireless,1,2087,a wire mouse, ,C->S,TRUE,TRUE,
11,T_01_06.wav,1,bow / Bow_Arrow,1,1489,blue gift wrap, ,S->C,TRUE,FALSE,
11,T_02_05.wav,2,bin_lid / bin_pedal,0,2812,em a black rubbish bin, ,S->C,TRUE,FALSE,
11,T_03_04.wav,3,croc / croc_lilo,0,1310,aligator, ,S->C,TRUE,FALSE,
11,T_04_04.wav,4,coffee_cup / coffee_saucer,0,1588,em cup of coffee, ,S->C,TRUE,FALSE,
11,T_05_01.wav,5,mirror_wall / mirror_hand,0,1445,eh mirror, ,S->C,TRUE,FALSE,
11,T_06_01.wav,6,chair_wooden / chair_baby,0,1827,eh a chair, ,S->C,TRUE,FALSE,
11,T_07_04.wav,7,lighter_flame / lighter_noflame,0,1285,lighter, ,S->C,FALSE,FALSE,
11,T_08_06.wav,8,egg_shell / egg_yolk,0,1018,egg, ,S->C,FALSE,FALSE,
11,T_09_05.wav,9,umbrella_open / umbrella_closed,0,967,umbrella, ,S->C,FALSE,FALSE,
11,T_10_01.wav,10,candle_unused / candle_melted,0,956,candle, ,S->C,FALSE,FALSE,
11,T_11_01.wav,11,knife_kitchen / knife_swiss,0,889,knife, ,S->C,FALSE,FALSE,
11,T_12_05.wav,12,car_family / car_sports,0,922,car, ,S->C,FALSE,FALSE,
11,T_13_01.wav,13,carrots / carrots_chopped,1,1299,four solid carrots, ,C->S,TRUE,TRUE,
11,T_14_01.wav,14,gun_real / gun_toy,1,1381,ah real gun, ,C->S,TRUE,TRUE,
11,T_15_04.wav,15,saddle_horse / saddle_bike,1,1341,eh riding saddle for a horse, ,C->S,TRUE,TRUE,
11,T_16_01.wav,16,pad_unlocked / pad_locked,1,1158,eh unlocked lock, ,C->S,TRUE,TRUE,
11,T_17_01.wav,17,headphones_large / headphones_small,1,1497,overhead headphones, ,C->S,TRUE,TRUE,
11,T_18_05.wav,18,battery_AA / battery_car,1,1214,eh small battery, ,C->S,TRUE,TRUE,
11,T_19_05.wav,19,wine_glass / wine_red,1,966,empty wine glass, ,C->S,FALSE,TRUE,
11,T_20_01.wav,20,money_notes / money_coins,1,1375,bank notes, ,C->S,FALSE,TRUE,
11,T_21_01.wav,21,boot_foot / boot_car,1,1202,black boots you wear, ,C->S,FALSE,TRUE,
11,T_22_01.wav,22,camera_corder / camera_cctv,1,1957,eh black recording camera, ,C->S,FALSE,TRUE,
11,T_23_01.wav,23,guitar_acoustic / guitar_electric,1,1287,acoustic guitar, ,C->S,FALSE,TRUE,
11,T_24_04.wav,24,glove_wooly / glove_boxing,1,1752,eh ladies red glove, ,C->S,FALSE,TRUE,
11,T_25_05.wav,25,teapot_white / teapot_cosy,1,1620,a white teapot, ,C->S,TRUE,FALSE,
11,T_26_01.wav,26,plug / plug_bath,1,944,electrical plug, ,C->S,TRUE,FALSE,
11,T_27_06.wav,27,saw_hand / saw_electric,1,1757,hand saw, ,C->S,TRUE,FALSE,
11,T_28_01.wav,28,fan_hand / fan_electric,1,997,handheld fan, ,C->S,TRUE,FALSE,
11,T_29_04.wav,29,orange_skin / orange_slice,1,1348,a whole orange, ,C->S,TRUE,FALSE,
11,T_30_04.wav,30,spade_garden / spade_beach,1,1616,metal shovel, ,C->S,TRUE,FALSE,
